question,answer
"Nếu nhân viên không thể ký tên do bị mất năng lực, công ty sẽ làm gì?","Nếu nhân viên không thể ký tên do mất năng lực hoặc bất kỳ lý do nào khác, nhân viên đã chỉ định và ủy quyền không thể thu hồi cho công ty và mỗi người được ủy quyền chính thức của công ty."
Việc ký tên của nhân viên có mục đích gì?,"Việc ký tên của nhân viên nhằm mục đích xin cấp, bảo vệ hoặc thực thi bằng sáng chế hoặc quyền bảo hộ khác liên quan đến bất kỳ Sáng chế Đã giao."
Công ty được uỷ quyền làm gì liên quan đến bằng sáng chế?,"Công ty và các đại diện được uỷ quyền của nó được uỷ quyền thực hiện tất cả các hành động được pháp luật cho phép để thúc đẩy, cấp phát và thi hành bằng sáng chế hoặc các quyền bảo hộ khác với cùng hiệu lực như khi nhân viên thực hiện."
Những ai được chỉ định làm đại diện và luật sư của nhân viên?,Công ty và mỗi đại diện được uỷ quyền của nó được chỉ định làm đại diện và luật sư của nhân viên.
Nhân viên cần đảm bảo điều gì khi thực hiện các điều khoản của Thỏa thuận này?,Nhân viên cần đảm bảo rằng việc thực hiện các điều khoản của Thỏa thuận này sẽ không vi phạm bất kỳ thỏa thuận nào về việc giữ bí mật thông tin sở hữu trí tuệ mà nhân viên đã biết trước khi làm việc cho công ty.
Nhân viên cần liệt kê những thỏa thuận nào trong **Lịch A**?,Nhân viên cần liệt kê tất cả các thỏa thuận khác liên quan đến thông tin sở hữu trí tuệ hoặc phát minh mà nhân viên là một bên trong **Lịch A**.
"Theo hiểu biết của nhân viên, có hợp đồng nào khác giữa nhân viên và công ty không?","Theo hiểu biết của nhân viên, không có hợp đồng nào khác giữa nhân viên và công ty."
Nhân viên có được ký kết hợp đồng với bất kỳ cá nhân hay tổ chức nào khác không?,"Không, nhân viên không được ký kết bất kỳ hợp đồng nào khác với cá nhân hay tổ chức khác nếu hợp đồng đó xung đột với Thỏa thuận này hoặc liên quan đến thông tin độc quyền, Sáng chế, giao nộp ý tưởng, hoặc bất kỳ tài sản trí tuệ nào."
Hợp đồng của nhân viên có được phép đề cập đến tài sản trí tuệ không?,"Không, hợp đồng của nhân viên không được đề cập đến tài sản trí tuệ, thông tin độc quyền, Sáng chế, hoặc giao nộp ý tưởng."
"Trong thời gian làm việc tại công ty, tôi có được phép tiết lộ thông tin độc quyền hoặc bí mật kinh doanh của người khác không?","Không, trong thời gian làm việc tại công ty, bạn không được tiết lộ, sử dụng hoặc khuyến khích công ty sử dụng bất kỳ thông tin độc quyền hoặc bí mật kinh doanh của người khác."
Điều khoản nào trong sổ tay nhân viên đề cập đến việc chấm dứt hợp đồng lao động?,Điều khoản 4 trong sổ tay nhân viên đề cập đến việc chấm dứt hợp đồng lao động.
Khi nào nhân viên phải trả lại tài sản của công ty?,"Nhân viên phải trả lại tài sản của công ty ngay lập tức khi chấm dứt hợp đồng lao động, bất kể lý do gì."
Những tài sản nào nhân viên phải trả lại cho công ty?,"Nhân viên phải trả lại tất cả thông tin độc quyền, tất cả vật phẩm có thể tiết lộ thông tin độc quyền, và tất cả tài sản cá nhân do công ty cung cấp hoặc do nhân viên chuẩn bị trong quá trình làm việc."
Có cần phải trả lại tài sản của công ty nếu hợp đồng lao động kết thúc mà không có lý do cụ thể không?,"Có, nhân viên vẫn phải trả lại tài sản của công ty ngay lập tức, kể cả khi hợp đồng lao động kết thúc mà không có lý do cụ thể."
"Sau khi bị chấm dứt hợp đồng, tôi có được giữ lại bất kỳ tài liệu nào chứa Thông Tin Riêng Tư hay không?","Không, bạn không được giữ lại bất kỳ tài liệu viết hoặc vật chất hữu hình nào chứa Thông Tin Riêng Tư hoặc thông tin liên quan đến bất kỳ Sáng Chế Đã Giao Nhượng nào."
"Nếu tôi bị sa thải, tôi có cần phải trả lại tất cả các tài liệu liên quan đến Sáng Chế Đã Giao Nhượng không?","Có, bạn phải trả lại tất cả các tài liệu viết hoặc vật chất hữu hình chứa Thông Tin Riêng Tư hoặc thông tin liên quan đến bất kỳ Sáng Chế Đã Giao Nhượng nào."
"Nếu tôi bị chấm dứt hợp đồng lao động, tôi có cần ký giấy chứng nhận chấm dứt không?","Nếu công ty yêu cầu, bạn phải ký và nộp giấy chứng nhận chấm dứt, được đính kèm trong Phụ lục B."
Phụ lục B chứa nội dung gì?,Phụ lục B chứa giấy chứng nhận chấm dứt (Termination Certificate).
"Sau khi chấm dứt hợp đồng lao động với công ty, tôi có cần thông báo cho nhà tuyển dụng mới về nghĩa vụ của mình theo thỏa thuận này không?","Có, bạn phải thông báo cho tất cả nhà tuyển dụng sau này về nghĩa vụ của bạn theo thỏa thuận này."
Tôi có được phép ký kết các thỏa thuận khác sau khi chấm dứt hợp đồng lao động với công ty không?,Bạn không được ký kết bất kỳ thỏa thuận nào xung đột với nghĩa vụ của bạn theo thỏa thuận này sau khi chấm dứt hợp đồng lao động với công ty.
"Nhân viên có được phép sử dụng thông tin riêng tư của công ty về nhân viên, tư vấn viên, khách hàng và các bên khác không?","Không, nhân viên không được sử dụng hoặc tiết lộ thông tin riêng tư của công ty về nhân viên, tư vấn viên, khách hàng và các bên khác, trừ khi được công ty ủy quyền."
Nhân viên có cần phải đồng ý với việc không sử dụng hoặc tiết lộ thông tin riêng tư của công ty không?,"Có, nhân viên phải đồng ý không sử dụng hoặc tiết lộ thông tin riêng tư của công ty, ngoại trừ khi được công ty ủy quyền."
Nhân viên có được phép tuyển dụng người của công ty sau khi nghỉ việc không?,"Không, trong vòng 12 tháng sau khi chấm dứt hợp đồng, nhân viên không được trực tiếp hay gián tiếp tuyển dụng, khuyến khích hoặc thuyết phục bất kỳ nhân viên hay tư vấn viên nào của công ty rời bỏ công ty."
Thời gian cấm tuyển dụng nhân viên cũ của công ty kéo dài bao lâu sau khi nghỉ việc?,Thời gian cấm tuyển dụng kéo dài 12 tháng kể từ ngày chấm dứt hợp đồng.
Nhân viên có được phép liên hệ với tư vấn viên của công ty sau khi nghỉ việc không?,"Không, nhân viên không được trực tiếp hay gián tiếp liên hệ, tuyển dụng, khuyến khích hoặc thuyết phục tư vấn viên của công ty trong vòng 12 tháng sau khi chấm dứt hợp đồng."
"Trong thời gian làm việc, tôi có được phép ảnh hưởng tiêu cực đến khách hàng của công ty không?","Không, bạn không được phép ảnh hưởng tiêu cực đến bất kỳ khách hàng, người cấp phép, người được cấp phép hoặc khách hàng của công ty."
Tôi có được phép thuyết phục khách hàng mua sản phẩm hoặc dịch vụ từ đối thủ cạnh tranh không?,"Không, bạn không được phép thuyết phục hoặc cố gắng thuyết phục bất kỳ khách hàng, người cấp phép, người được cấp phép hoặc khách hàng khác để mua sản phẩm hoặc dịch vụ từ bất kỳ đối thủ cạnh tranh nào."
Tôi có được phép trực tiếp hoặc gián tiếp ảnh hưởng đến quyết định mua hàng của khách hàng không?,"Không, bạn không được phép trực tiếp hoặc gián tiếp ảnh hưởng đến quyết định mua hàng của bất kỳ khách hàng, người cấp phép, người được cấp phép hoặc khách hàng khác."
"Dù không có lý do cụ thể, tôi có thể chấm dứt hợp đồng lao động bất cứ lúc nào không?","Có, bạn có thể chấm dứt hợp đồng lao động bất cứ lúc nào, với hoặc không có lý do, theo quy định về việc làm tự nguyện."
Công ty có thể chấm dứt hợp đồng lao động của tôi mà không cần thông báo trước không?,"Có, công ty có thể chấm dứt hợp đồng lao động của bạn mà không cần thông báo trước, theo quy định về việc làm tự nguyện."
"Nếu không có thỏa thuận bằng văn bản ký bởi người đại diện hợp pháp của công ty, việc làm của tôi có được đảm bảo trong một khoảng thời gian nhất định không?","Không, nếu không có thỏa thuận bằng văn bản ký bởi người đại diện hợp pháp của công ty, việc làm của bạn không được đảm bảo trong một khoảng thời gian nhất định."
Thỏa thuận này có hạn chế quyền của công ty trong việc bảo vệ bí mật kinh doanh theo luật liên bang hay tiểu bang không?,"Không, thỏa thuận này không hạn chế bất kỳ quyền nào của công ty theo luật liên bang hay tiểu bang về bí mật kinh doanh."
"Nếu nhân viên vi phạm thỏa thuận, công ty sẽ chịu tổn thất như thế nào?","Nếu nhân viên vi phạm thỏa thuận, công ty sẽ chịu tổn thất không thể bù đắp hoàn toàn bằng tiền."
"Trong trường hợp nhân viên vi phạm hoặc đe dọa vi phạm thỏa thuận, công ty có quyền làm gì?","Trong trường hợp nhân viên vi phạm hoặc đe dọa vi phạm thỏa thuận, công ty có quyền yêu cầu các biện pháp khắc phục phù hợp."
"Nếu tôi vi phạm thỏa thuận, công ty có thể yêu cầu những biện pháp gì?","Công ty có thể yêu cầu lệnh cấm tạm thời, lệnh cấm sơ bộ và lệnh cấm vĩnh viễn để ngăn chặn hoặc hạn chế vi phạm của bạn."
Những biện pháp pháp lý mà công ty có thể áp dụng có bao gồm những gì khác không?,Những biện pháp pháp lý này bổ sung cho bất kỳ biện pháp nào khác mà công ty có quyền áp dụng theo quy định của pháp luật hoặc công lý.
Tôi có phải bồi thường chi phí pháp lý cho công ty nếu họ thực thi nghĩa vụ của tôi không?,"Có, bạn đồng ý hoàn trả cho công ty tất cả các chi phí và khoản chi tiêu, bao gồm cả thù lao hợp lý cho luật sư, mà công ty phải chịu khi thực thi nghĩa vụ của bạn."
Thỏa thuận này được điều chỉnh bởi luật pháp của bang nào?,Thỏa thuận này được điều chỉnh bởi luật pháp của bang California.
Luật pháp của bang California có áp dụng cho việc giải thích thỏa thuận này không?,"Có, luật pháp của bang California được áp dụng để giải thích thỏa thuận này."
"Nếu một điều khoản trong Thỏa Thuận bị coi là bất hợp pháp, vô hiệu hoặc không thể thi hành, điều gì sẽ xảy ra?","Nếu một điều khoản hoặc phần của Thỏa Thuận bị coi là bất hợp pháp, vô hiệu hoặc không thể thi hành, thì điều khoản hoặc phần đó sẽ được tách ra và phần còn lại của Thỏa Thuận vẫn có hiệu lực."
"Nếu một tòa án cho rằng một điều khoản trong Thỏa Thuận tạo ra vấn đề, điều gì sẽ xảy ra với điều khoản đó?","Nếu một tòa án cho rằng một điều khoản trong Thỏa Thuận tạo ra vấn đề, thì điều khoản đó sẽ được tách ra và phần còn lại của Thỏa Thuận vẫn có hiệu lực."
"Nhân viên có đồng ý rằng nếu một điều khoản bị tách ra, phần còn lại của Thỏa Thuận vẫn có hiệu lực không?","Nhân viên đồng ý rằng nếu một điều khoản bị tách ra, phần còn lại của Thỏa Thuận vẫn có hiệu lực."
"Nếu một tòa án cho rằng một điều khoản trong Thỏa thuận này tạo ra hạn chế không hợp lý về phạm vi, thời gian hoặc khu vực địa lý, thì điều gì sẽ xảy ra?","Nhân viên đồng ý rằng các điều khoản của Thỏa thuận sẽ được thi hành trong phạm vi, thời gian và khu vực địa lý mà tòa án có thẩm quyền xác định là hợp lý."
Nhân viên có đồng ý rằng các điều khoản của Thỏa thuận sẽ được thi hành theo quyết định của tòa án không?,"Có, nhân viên đồng ý rằng các điều khoản của Thỏa thuận sẽ được thi hành theo phạm vi, thời gian và khu vực địa lý mà tòa án có thẩm quyền xác định là hợp lý."
Thỏa thuận này có phải là biểu hiện cuối cùng của sự đồng ý giữa nhân viên và công ty không?,"Có, các điều khoản của Thỏa thuận này là biểu hiện cuối cùng của sự đồng ý giữa nhân viên và công ty."
Thỏa thuận này có thể bị bác bỏ bởi bằng chứng từ các thỏa thuận trước đó hay không?,"Không, Thỏa thuận này không thể bị bác bỏ bởi bằng chứng từ các thỏa thuận trước đó hoặc cùng thời điểm."
Nhân viên có được công ty cam kết về bất kỳ nội dung nào khác liên quan đến chủ đề của Thỏa thuận này không?,"Không, nhân viên thừa nhận rằng công ty không đưa ra bất kỳ cam kết nào khác liên quan đến chủ đề của Thỏa thuận này."
Thỏa thuận này có thể được sửa đổi như thế nào?,Thỏa thuận này chỉ có thể được sửa đổi hoặc chấm dứt bằng một thỏa thuận viết có chữ ký của cả hai bên.
"Nếu một bên không thực hiện quyền của mình ngay lập tức, điều đó có nghĩa là họ từ bỏ quyền đó không?","Không, việc không thực hiện hoặc chậm trễ trong việc thực hiện bất kỳ quyền nào theo thỏa thuận này không được coi là từ bỏ quyền đó."
Thỏa thuận này có ràng buộc đối với những người thừa kế của nhân viên không?,"Có, thỏa thuận này ràng buộc đối với nhân viên và những người thừa kế, quản lý di sản, người đại diện của nhân viên."
Thỏa thuận này có lợi ích cho ai?,"Thỏa thuận này mang lại lợi ích cho các bên kế thừa và chuyển nhượng của công ty, bao gồm bất kỳ người mua nào của toàn bộ hoặc hầu hết tài sản của công ty hoặc đa số cổ phiếu phổ thông đang lưu hành của công ty."
"Nếu tôi ký thỏa thuận này sau khi đã bắt đầu làm việc cho công ty, thì ngày hiệu lực của thỏa thuận sẽ là khi nào?",Ngày hiệu lực của thỏa thuận sẽ là ngày bạn bắt đầu làm việc cho công ty.
Thỏa thuận này có áp dụng cho tất cả thông tin độc quyền mà tôi đã nhận được trước khi ký thỏa thuận không?,"Có, thỏa thuận này áp dụng cho tất cả thông tin độc quyền mà bạn đã nhận được."
Thỏa thuận này có áp dụng cho tất cả các phát minh mà tôi đã tạo ra trước khi ký thỏa thuận không?,"Có, thỏa thuận này áp dụng cho tất cả các phát minh mà bạn đã tạo ra."
Nhân viên cần làm gì với thông tin độc quyền mà họ muốn loại trừ khỏi thỏa thuận này?,Nhân viên cần ghi rõ thông tin độc quyền đó trong **SCHEDULE A** của thỏa thuận.
Thỏa thuận này yêu cầu nhân viên phải làm gì trước khi ký kết?,Nhân viên phải đọc kỹ thỏa thuận và hiểu rõ các điều khoản của nó.
Những loại thông tin nào có thể được ghi trong **SCHEDULE A** để loại trừ khỏi thỏa thuận?,"Thông tin độc quyền, ý tưởng, quy trình, phát minh, công nghệ, tác phẩm viết, chương trình, thiết kế, công thức, phát hiện, bằng sáng chế, bản quyền, hoặc nhãn hiệu, cũng như các cải tiến, quyền, hoặc yêu cầu liên quan đến những điều trên."
Nhân viên có được phép chia sẻ Thông tin Riêng tư của công ty với người khác không?,"Không, nhân viên công nhận rằng họ không biết gì về kinh doanh hay Thông tin Riêng tư của công ty, ngoại trừ những thông tin đã học được từ công ty trong quá trình được tuyển dụng."
Thông tin nào được xem là Thông tin Riêng tư của công ty?,"Thông tin Riêng tư của công ty bao gồm tất cả thông tin về kinh doanh mà nhân viên biết được từ công ty, ngoại trừ những thông tin đã được công bố rộng rãi."
Nhân viên có cần phải công nhận việc họ không biết gì về kinh doanh hay Thông tin Riêng tư của công ty trước khi bắt đầu làm việc không?,"Có, nhân viên cần phải công nhận rằng tại thời điểm bắt đầu làm việc, họ chỉ biết những thông tin đã học được từ công ty trong quá trình được tuyển dụng."
Nhân viên có thể loại trừ những phát minh nào khỏi thỏa thuận này?,"Nhân viên có thể loại trừ những ý tưởng, quy trình, phát minh, công nghệ, tác phẩm viết, chương trình, thiết kế, công thức, khám phá, bằng sáng chế, bản quyền, hoặc nhãn hiệu, cũng như bất kỳ yêu cầu, quyền, hoặc cải tiến nào liên quan đến những mục trên, nếu được nêu rõ trong thỏa thuận."
Phần nào của thỏa thuận đề cập đến các phát minh trước đây của nhân viên?,Phần 2 của thỏa thuận đề cập đến các phát minh trước đây của nhân viên.
Nhân viên cần làm gì nếu họ có các thỏa thuận trước đây về thông tin độc quyền hoặc phát minh?,Nhân viên cần khai báo các thỏa thuận đó trong phần 'Prior Agreements' của sổ tay nhân viên.
"Nếu nhân viên không có bất kỳ thỏa thuận nào trước đây về thông tin độc quyền hoặc phát minh, họ cần làm gì?","Nhân viên chỉ cần xác nhận rằng họ không có bất kỳ thỏa thuận nào như vậy, theo như nội dung đã nêu trong đoạn văn bản."
"Tôi cần phải trả lại những tài sản cá nhân nào của công ty Clef, Inc.?","Bạn cần phải trả lại tất cả tài sản cá nhân của công ty, bao gồm nhưng không giới hạn ở các danh sách mã nguồn, sách, hướng dẫn sử dụng, hồ sơ, mô hình, bản vẽ, báo cáo, ghi chú, hợp đồng, danh sách, bản vẽ kỹ thuật, và các tài liệu, vật liệu, Thông tin Riêng tư, và thiết bị doanh nghiệp cung cấp hoặc do bạn chuẩn bị trong quá trình làm việc."
Tôi có cần phải trả lại cả các bản sao chép của tài sản công ty không?,"Có, bạn phải trả lại tất cả các bản sao chép của tài sản công ty mà bạn đã tạo ra hoặc phân phối."
Tôi có cần phải xác nhận rằng tôi đã trả lại tất cả tài sản công ty không?,"Có, bạn cần phải xác nhận rằng bạn đã trả lại tất cả tài sản công ty và không giữ lại bất kỳ bản sao chép nào."
Tôi cần phải làm gì với Thỏa thuận Thông tin Sở hữu Trí tuệ và Sáng chế của Nhân viên mà tôi đã ký?,"Bạn cần xác nhận rằng bạn đã xem xét thỏa thuận này và tuân thủ, cũng như sẽ tiếp tục tuân thủ tất cả các điều khoản của nó."
Những gì tôi cần báo cáo theo Thỏa thuận Thông tin Sở hữu Trí tuệ và Sáng chế của Nhân viên bao gồm những gì?,"Bạn cần báo cáo bất kỳ ý tưởng, quy trình, phát minh, công nghệ, tác phẩm viết, chương trình, thiết kế, công thức, phát hiện, bằng sáng chế, bản quyền, hoặc nhãn hiệu, hoặc bất kỳ cải tiến, quyền, hoặc yêu cầu liên quan đến những điều trên, do bạn nghĩ ra hoặc phát triển và được bao gồm trong thỏa thuận."
Thỏa thuận Thông tin Sở hữu Trí tuệ và Sáng chế của Nhân viên có yêu cầu tôi tuân thủ các điều khoản trong tương lai không?,"Có, thỏa thuận yêu cầu bạn tuân thủ và sẽ tiếp tục tuân thủ tất cả các điều khoản của nó."
Tôi cần giữ bí mật những thông tin nào liên quan đến Công ty?,Bạn cần giữ bí mật tất cả thông tin sở hữu trí tuệ liên quan đến Công ty.
Chứng thư này có hạn chế trách nhiệm của tôi theo Hiệp định không?,"Không, chứng thư này không hạn chế trách nhiệm của bạn hoặc quyền của Công ty theo Hiệp định."
"Khi tôi chấm dứt hợp đồng làm việc với công ty hiện tại, tôi sẽ làm việc cho ai?",Bạn sẽ làm việc cho [Name of New Employer].
"Sau khi chuyển sang công ty mới, tôi sẽ tham gia vào những dự án nào?",Bạn sẽ tham gia vào các dự án được mô tả như sau: [generally describe the projects].
"Hiện tại, số lượng cổ phiếu phổ thông của Clef đang lưu hành là bao nhiêu?","Hiện tại, số lượng cổ phiếu phổ thông của Clef đang lưu hành là 4,662,658 cổ phiếu."
"Nếu tôi có thắc mắc về báo cáo định giá 409A, giá cổ phiếu hoặc định giá, tôi nên liên hệ ai?","Nếu bạn có thắc mắc về báo cáo định giá 409A, giá cổ phiếu hoặc định giá, bạn nên liên hệ với B."
Mục đích của hướng dẫn này là gì?,"Mục đích của hướng dẫn này là giúp bạn hiểu rõ phần cổ phiếu mà bạn sẽ sở hữu, và nó đơn giản hơn so với Kế hoạch Kích thích Cổ phiếu và Thỏa thuận Trao tặng đầy đủ, nơi chứa các chi tiết pháp lý."
Tôi nên làm gì nếu có câu hỏi về quyền chọn cổ phiếu của mình?,Bạn nên tham khảo ý kiến của luật sư lao động nếu có bất kỳ câu hỏi nào về việc điều hướng quyền chọn cổ phiếu và trước khi đưa ra các quyết định quan trọng.
Sở hữu cổ phiếu của Clef mang lại lợi ích gì cho tôi?,"Sở hữu cổ phiếu của Clef cho bạn một phần trong thành công của công ty. Khi Clef phát triển và tăng giá trị, bạn sẽ sở hữu một phần của sự tăng trưởng và giá trị đó."
"Nếu Clef giảm giá trị, điều gì sẽ xảy ra với cổ phiếu của tôi?","Nếu Clef giảm giá trị, thì các quyền chọn cổ phiếu của bạn sẽ không còn giá trị gì."
Có rủi ro gì khi nhận cổ phiếu làm một phần của lương?,"Có rủi ro là bạn đang đánh cược với phần lương này. Nếu Clef giảm giá trị, các quyền chọn cổ phiếu của bạn sẽ không còn giá trị."
Công ty Clef cấp quyền mua cổ phiếu như thế nào?,Công ty Clef cấp quyền mua cổ phiếu dưới dạng Quyền Chọn Cổ Phiếu Kích Thích (ISOs).
Quyền chọn cổ phiếu (ISOs) là gì?,"Quyền chọn cổ phiếu (ISOs) là quyền được mua cổ phiếu của Clef với giá cố định tại thời điểm quyền chọn được cấp, bất kể giá cổ phiếu có tăng lên sau này."
"Nếu giá cổ phiếu Clef tăng từ $1 lên $20, tôi có thể mua cổ phiếu với giá bao nhiêu?","Nếu giá cổ phiếu Clef tăng từ $1 lên $20, bạn vẫn có thể mua cổ phiếu với giá $1."
Tại sao công ty lại cấp quyền chọn cổ phiếu thay vì cổ phiếu trực tiếp?,Bởi vì điều này giúp bạn tránh bị đánh thuế trên cổ phiếu cho đến khi bạn thực sự sử dụng nó.
"Nếu tôi nhận được quyền chọn cổ phiếu trị giá 10.000 đô la, tôi có cần phải trả thuế ngay lập tức không?","Không, bạn không phải trả thuế cho đến khi bạn thực hiện quyền chọn (tức là mua cổ phiếu)."
Quá trình nhận quyền chọn cổ phiếu dần dần theo thời gian được gọi là gì?,Quá trình này được gọi là vesting.
"Nếu tôi có kỳ hạn vesting cơ bản là 2 năm, tôi sẽ sở hữu bao nhiêu phần trăm cổ phiếu của mình sau 1 năm?","Sau 1 năm, bạn sẽ sở hữu một nửa số cổ phiếu của mình."
Thời gian vesting cổ phiếu tại Clef là bao lâu?,Thời gian vesting cổ phiếu tại Clef là 6 năm.
"So với tiêu chuẩn ngành, Clef cung cấp quyền sở hữu cổ phiếu như thế nào?",Clef cung cấp quyền sở hữu cổ phiếu cao hơn khoảng 2 lần so với tiêu chuẩn ngành.
Tại sao Clef áp dụng thời gian vesting dài hơn?,"Clef áp dụng thời gian vesting dài hơn để khuyến khích nhân viên xây dựng sự nghiệp lâu dài tại công ty, nhưng vẫn đảm bảo rằng nhân viên luôn có lợi, kể cả khi họ rời đi trước khi cổ phiếu của họ hoàn toàn vesting."
Cliff là gì trong quá trình vesting?,"Cliff là khoảng thời gian đầu tiên trong quá trình vesting, khi quyền sở hữu cổ phiếu của bạn không được phân chia hàng tháng mà thay vào đó sẽ được cấp một lần vào cuối khoảng thời gian này."
Thời gian cliff tại Clef là bao lâu?,Thời gian cliff tại Clef là một năm.
"Nếu tôi rời công ty trước khi làm việc đủ một năm, điều gì sẽ xảy ra với quyền sở hữu cổ phiếu của tôi?","Nếu bạn rời công ty trước khi làm việc đủ một năm, bạn sẽ không được cấp bất kỳ quyền sở hữu cổ phiếu nào."
"Khi Clef huy động vốn từ các nhà đầu tư bên ngoài, điều gì xảy ra với số cổ phiếu tôi đang sở hữu?","Số cổ phiếu bạn sở hữu sẽ không thay đổi, nhưng tỷ lệ phần trăm sở hữu của bạn trong công ty sẽ giảm do tổng số cổ phiếu tăng lên."
Dilution là gì trong trường hợp này?,Dilution là hiện tượng tỷ lệ phần trăm sở hữu của bạn trong công ty giảm khi công ty phát hành thêm cổ phiếu để bán cho các nhà đầu tư mới.
"Khi công ty tăng vốn, giá trị của quyền chọn cổ phiếu của tôi có thay đổi không?","Nếu công ty được định giá công bằng, giá trị của quyền chọn cổ phiếu của bạn sẽ không thay đổi."
"Nếu Clef có giá trị 20 triệu đô la và huy động thêm 5 triệu đô la, giá trị mới của công ty là bao nhiêu?",Giá trị mới của công ty sẽ là 25 triệu đô la.
"Nếu tôi sở hữu 5% của công ty trước khi huy động vốn, tôi sẽ sở hữu bao nhiêu phần trăm sau khi công ty huy động thêm 5 triệu đô la?","Sau khi công ty huy động thêm 5 triệu đô la, bạn sẽ sở hữu 4% của công ty."
Công ty Clef cấp quyền chọn cổ phiếu cho nhân viên mới như thế nào?,"Clef cấp quyền chọn cổ phiếu cho nhân viên mới từ một quỹ quyền chọn, hay nhóm quyền chọn mà hội đồng quản trị của Clef tạo ra cùng một lúc."
Khi nào tôi sẽ bị pha loãng cổ phần?,"Bạn sẽ chỉ bị pha loãng cổ phần khi công ty cần tạo ra một quỹ quyền chọn mới, chứ không phải mỗi lần chúng tôi tuyển dụng nhân viên mới."
Quỹ quyền chọn hiện tại của Clef dự kiến bao phủ bao nhiêu nhân viên?,Quỹ quyền chọn hiện tại của Clef dự kiến bao phủ 10 nhân viên đầu tiên (sau ba người sáng lập) trước khi cần được làm mới.
Trong trường hợp nào hội đồng quản trị có thể phê duyệt việc cấp quyền chọn cổ phiếu nằm ngoài quỹ cổ phần?,Hội đồng quản trị có thể phê duyệt việc cấp quyền chọn cổ phiếu nằm ngoài quỹ cổ phần cho một số vị trí tuyển dụng cấp cao.
Mục đích của việc cấp quyền chọn cổ phiếu hoặc cổ phần cho nhân viên là gì?,Mục đích là hy vọng rằng nhân viên sẽ mang lại giá trị lớn hơn cho công ty so với cổ phần họ nhận được.
Việc nhà đầu tư bị pha loãng có ảnh hưởng gì đến giá trị cổ phiếu của tôi không?,Việc nhà đầu tư bị pha loãng không ảnh hưởng đến giá trị cổ phiếu của bạn.
Những yếu tố nào ảnh hưởng đến giá trị của công ty trong thị trường riêng tư?,"Giá trị của công ty trong thị trường riêng tư bị ảnh hưởng bởi sự cạnh tranh giữa các nhà đầu tư, hiệu suất chung của thị trường, giá trị dự kiến trong tương lai và kỹ năng đàm phán của chúng ta."
Giá trị của quyền chọn cổ phiếu của tôi có bị ảnh hưởng bởi những yếu tố nào?,"Giá trị của quyền chọn cổ phiếu của bạn sẽ bị ảnh hưởng bởi sự cạnh tranh giữa các nhà đầu tư, hiệu suất chung của thị trường, giá trị dự kiến trong tương lai và kỹ năng đàm phán của chúng ta."
“Exercising your options” có nghĩa là gì?,“Exercising your options” có nghĩa là mua cổ phiếu được bảo đảm bởi quyền chọn của bạn. Bạn phải trả giá thực hiện đã được xác định khi quyền chọn được cấp lần đầu và nhận chứng chỉ cổ phiếu.
Tôi có thể thực hiện quyền chọn cổ phiếu khi nào?,"Bạn chỉ có thể thực hiện quyền chọn đối với cổ phiếu đã vesting, nhưng bạn có thể làm điều này bất kỳ lúc nào bằng cách điền vào một biểu mẫu và trả số tiền mặt tương ứng cho cổ phiếu."
Khi nào tôi nên thực hiện quyền mua cổ phiếu?,Bạn thường chỉ nên thực hiện quyền mua cổ phiếu khi có cơ hội bán nó với giá cao hơn giá mua hoặc khi nó sắp hết hạn.
Tại sao tôi nên thực hiện quyền mua cổ phiếu khi nó sắp hết hạn?,Bạn nên thực hiện quyền mua cổ phiếu khi nó sắp hết hạn để tránh mất quyền mua đó.
Tôi có bao lâu để thực hiện quyền chọn cổ phiếu sau khi ngừng làm việc tại Clef?,Bạn có 7 năm để thực hiện quyền chọn cổ phiếu sau khi ngừng làm việc tại Clef.
Quyền chọn cổ phiếu của tôi sẽ bị coi là gì sau 90 ngày kể từ khi tôi ngừng làm việc?,"Sau 90 ngày kể từ khi bạn ngừng làm việc, quyền chọn cổ phiếu sẽ bị coi là quyền chọn cổ phiếu không hợp chuẩn và sẽ bị tính thuế thu nhập khi bạn thực hiện chúng."
Tại sao các công ty thường cho quyền chọn cổ phiếu của nhân viên hết hạn nhanh chóng sau khi họ nghỉ việc?,Bởi vì công ty cũng phải chịu thuế trên quyền chọn cổ phiếu khi chúng không đủ điều kiện và được coi là thu nhập.
Những hậu quả gì xảy ra khi quyền chọn cổ phiếu của nhân viên hết hạn nhanh chóng sau khi họ nghỉ việc?,"Nhân viên có thể mất đi quyền sở hữu cổ phần mà họ đã làm việc chăm chỉ để đạt được, hoặc họ phải ở lại công ty cho đến khi có đủ tiền để thực hiện quyền chọn."
Tình huống nào được gọi là 'cặp tay vàng' trong bối cảnh này?,Khi nhân viên phải ở lại công ty cho đến khi họ có đủ tiền để thực hiện quyền chọn cổ phiếu.
Công ty Clef có chính sách gì về việc giữ quyền sở hữu cổ phần cho nhân viên sau khi họ rời công ty?,"Tại Clef, nhân viên có thể thực hiện quyền mua cổ phiếu của họ lên đến 7 năm sau khi rời công ty."
Tại sao Clef cho phép nhân viên thực hiện quyền mua cổ phiếu sau khi họ rời công ty?,Clef muốn nhân viên giữ được quyền sở hữu cổ phần họ đã kiếm được và không muốn giữ những người không hạnh phúc làm việc tại đây.
